drugbank_id,mesh_id,relation,trial_phase,approval_status
DB00295,D010146,investigated_for,Phase 3,Terminated
DB00641,D003550,investigated_for,Phase 1/Phase 2,Withdrawn
DB00121,D001281,investigated_for,Phase 3,Terminated
DB00073,D008258,investigated_for,Phase 1/Phase 2,Terminated
DB00305,D002295,investigated_for,Phase 3,Withdrawn
DB01005,D065627,investigated_for,Early Phase 1,Withdrawn
DB01205,D058687,investigated_for,Early Phase 1,Withdrawn
DB01183,D058687,investigated_for,Early Phase 1,Withdrawn
DB00834,D003866,investigated_for,Phase 3,Terminated
DB00635,D011111,investigated_for,Phase 2,Terminated
DB00683,D004827,investigated_for,Phase 3,Terminated
DB00480,D009101,investigated_for,Phase 1,Terminated
DB01222,D011349,investigated_for,Phase 3,Terminated
DB01273,D012559,investigated_for,Phase 2,Withdrawn
DB00112,D046152,investigated_for,Phase 3,Terminated
DB08882,D012559,investigated_for,Phase 1,Terminated
DB00745,D012559,investigated_for,Phase 2,Withdrawn
DB01076,D003920,investigated_for,Phase 3,Terminated
DB08815,D003865,investigated_for,Phase 3,Withdrawn
DB00490,D010300,investigated_for,Phase 1,Terminated
DB00465,D014277,investigated_for,Phase 1,Withdrawn
DB01234,D014277,investigated_for,Phase 1,Withdrawn
DB01254,D012208,investigated_for,Phase 1/Phase 2,Terminated
DB00641,D001714,investigated_for,Phase 2,Terminated
DB06643,D010024,investigated_for,Phase 1/Phase 2,Withdrawn
DB06643,D003882,investigated_for,Phase 1/Phase 2,Withdrawn
DB01065,D008881,investigated_for,Phase 2,Terminated
DB00136,D006996,investigated_for,Phase 2,Terminated
DB00136,D012279,investigated_for,Phase 2,Terminated
DB00203,D005901,investigated_for,Phase 3,Suspended
DB00820,D005901,investigated_for,Phase 3,Suspended
DB00630,D010024,investigated_for,Phase 3,Withdrawn
DB00169,D010024,investigated_for,Phase 3,Withdrawn
DB06724,D010024,investigated_for,Phase 3,Withdrawn
DB00630,D015663,investigated_for,Phase 3,Withdrawn
DB00169,D015663,investigated_for,Phase 3,Withdrawn
DB06724,D015663,investigated_for,Phase 3,Withdrawn
DB14512,D001249,investigated_for,Phase 3,Withdrawn
DB00764,D001249,investigated_for,Phase 3,Withdrawn
DB01288,D001249,investigated_for,Phase 3,Terminated
DB00582,D010146,investigated_for,Phase 2,Withdrawn
DB00640,D006333,investigated_for,Phase 2,Terminated
DB00620,D001168,investigated_for,Phase 2,Terminated
DB00002,D009101,investigated_for,Phase 2,Terminated
DB00820,D006333,investigated_for,Phase 3,Terminated
DB00820,D065627,investigated_for,Phase 3,Terminated
DB00323,D009447,investigated_for,Phase 1,Terminated
DB00526,D009447,investigated_for,Phase 1,Terminated
DB00745,D010146,investigated_for,Phase 3,Terminated
DB00338,D003424,investigated_for,Phase 1/Phase 2,Terminated
DB01220,D003424,investigated_for,Phase 1/Phase 2,Terminated
DB00760,D001201,investigated_for,Phase 2/Phase 3,Terminated
DB00438,D001201,investigated_for,Phase 2/Phase 3,Terminated
DB00080,D001201,investigated_for,Phase 2/Phase 3,Terminated
DB01261,D003550,investigated_for,Phase 2,Terminated
DB00712,D003704,investigated_for,Phase 3,Terminated
DB00531,D009101,investigated_for,Phase 1,Terminated
DB00956,D010146,investigated_for,Early Phase 1,Withdrawn
DB00316,D010146,investigated_for,Early Phase 1,Withdrawn
DB00982,D009447,investigated_for,Phase 2,Withdrawn
DB00755,D009447,investigated_for,Phase 2,Withdrawn
DB00982,D018358,investigated_for,Phase 2,Withdrawn
DB00755,D018358,investigated_for,Phase 2,Withdrawn
DB08881,D008545,investigated_for,Phase 1,Terminated
DB00295,D004417,investigated_for,Phase 3,Withdrawn
DB01041,D009101,investigated_for,Phase 2,Withdrawn
DB00296,D010146,investigated_for,Early Phase 1,Terminated
DB00297,D010146,investigated_for,Early Phase 1,Terminated
DB00196,D016773,investigated_for,Phase 3,Terminated
DB01281,D013700,investigated_for,Phase 3,Withdrawn
DB00635,D001249,investigated_for,Phase 3,Terminated
DB01234,D001249,investigated_for,Phase 3,Terminated
DB01269,D008303,investigated_for,Phase 2,Withdrawn
DB01141,D002177,investigated_for,Phase 3,Terminated
DB00681,D002177,investigated_for,Phase 3,Terminated
DB03619,D002177,investigated_for,Phase 3,Terminated
DB05780,D002177,investigated_for,Phase 3,Terminated
DB00928,D010673,investigated_for,Phase 2,Terminated
DB01235,D010300,investigated_for,Phase 2,Withdrawn
DB00988,D010300,investigated_for,Phase 2,Withdrawn
DB00425,D010300,investigated_for,Phase 2,Withdrawn
DB01394,D001281,investigated_for,Phase 3,Withdrawn
DB01030,D012175,investigated_for,Early Phase 1,Terminated
DB00899,D048949,investigated_for,Phase 2,Withdrawn
DB00188,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB00169,D003424,investigated_for,Phase 1,Terminated
DB00889,D009325,investigated_for,Phase 1,Terminated
DB00673,D009325,investigated_for,Phase 1,Terminated
DB00889,D014839,investigated_for,Phase 1,Terminated
DB00673,D014839,investigated_for,Phase 1,Terminated
DB00905,D009798,investigated_for,Phase 3,Withdrawn
DB00007,D009101,investigated_for,Phase 2,Terminated
DB01076,D009404,investigated_for,Phase 2,Terminated
DB00476,D003865,investigated_for,Phase 2,Terminated
DB00996,D010146,investigated_for,Phase 2/Phase 3,Terminated
DB00959,D009103,investigated_for,Phase 1,Terminated
DB14644,D009103,investigated_for,Phase 1,Terminated
DB00860,D009103,investigated_for,Phase 1,Terminated
DB00668,D058687,investigated_for,Phase 2,Terminated
DB00264,D058687,investigated_for,Phase 2,Terminated
DB00668,D014693,investigated_for,Phase 2,Terminated
DB00264,D014693,investigated_for,Phase 2,Terminated
DB00497,D010146,investigated_for,Phase 3,Withdrawn
DB01039,D009765,investigated_for,Phase 1,Withdrawn
DB00188,D009101,investigated_for,Phase 1,Withdrawn
DB01394,D009203,investigated_for,Phase 2,Withdrawn
DB00704,D015212,investigated_for,Phase 2,Withdrawn
DB00704,D003424,investigated_for,Phase 2,Withdrawn
DB00030,D001249,investigated_for,Phase 3,Terminated
DB00480,D009101,investigated_for,Phase 1/Phase 2,Withdrawn
DB06603,D009101,investigated_for,Phase 1/Phase 2,Withdrawn
DB05829,D006961,investigated_for,Phase 1,Withdrawn
DB01235,D010300,investigated_for,Phase 3,Withdrawn
DB00988,D010300,investigated_for,Phase 3,Withdrawn
DB00190,D010300,investigated_for,Phase 3,Withdrawn
DB00569,D020246,investigated_for,Phase 3,Terminated
DB00355,D003550,investigated_for,Phase 3,Terminated
DB01076,D020181,investigated_for,Phase 2,Terminated
DB01118,D019142,investigated_for,Phase 2/Phase 3,Withdrawn
DB01017,D003550,investigated_for,Phase 2,Terminated
DB00410,D003550,investigated_for,Phase 2,Terminated
DB01045,D003550,investigated_for,Phase 2,Terminated
DB01015,D003550,investigated_for,Phase 2,Terminated
DB00440,D003550,investigated_for,Phase 2,Terminated
DB00878,D003550,investigated_for,Phase 2,Terminated
DB01008,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB00715,D003865,investigated_for,Phase 3,Terminated
DB14509,D003865,investigated_for,Phase 3,Terminated
DB00218,D009447,investigated_for,Phase 3,Terminated
DB00783,D052018,investigated_for,Phase 2,Terminated
DB00977,D052018,investigated_for,Phase 2,Terminated
DB00005,D008181,investigated_for,Phase 2,Terminated
DB00708,D010146,investigated_for,Phase 1/Phase 2,Terminated
DB00169,D003920,investigated_for,Phase 3,Terminated
DB00169,D014808,investigated_for,Phase 3,Terminated
DB00877,D009447,investigated_for,Phase 1,Terminated
DB00313,D009447,investigated_for,Phase 1,Terminated
DB00654,D005901,investigated_for,Phase 2,Withdrawn
DB06186,D008545,investigated_for,Phase 1,Terminated
DB01006,D007890,investigated_for,Phase 2,Terminated
DB01182,D001281,investigated_for,Phase 1/Phase 2,Terminated
DB01261,D009765,investigated_for,Phase 2,Withdrawn
DB00435,D065627,investigated_for,Phase 2,Terminated
DB00859,D014808,investigated_for,Phase 2/Phase 3,Withdrawn
DB00051,D017511,investigated_for,Phase 2,Withdrawn
DB00678,D003550,investigated_for,Phase 2,Terminated
DB09035,D009101,investigated_for,Phase 2,Terminated
DB00207,D001987,investigated_for,Phase 2,Terminated
DB00207,D029481,investigated_for,Phase 2,Terminated
DB01183,D003248,investigated_for,Phase 3,Terminated
DB00497,D003248,investigated_for,Phase 3,Terminated
DB01183,D010146,investigated_for,Phase 3,Terminated
DB00497,D010146,investigated_for,Phase 3,Terminated
DB00377,D020250,investigated_for,Phase 2,Terminated
DB00188,D008258,investigated_for,Phase 1,Terminated
DB01407,D006333,investigated_for,Phase 1,Terminated
DB00741,D009765,investigated_for,Early Phase 1,Withdrawn
DB01284,D009765,investigated_for,Early Phase 1,Withdrawn
DB01234,D009765,investigated_for,Early Phase 1,Withdrawn
DB00773,D009101,investigated_for,Phase 2,Terminated
DB00262,D009101,investigated_for,Phase 2,Terminated
DB00987,D009101,investigated_for,Phase 2,Terminated
DB00316,D010146,investigated_for,Phase 3,Withdrawn
DB00714,D010300,investigated_for,Phase 2,Withdrawn
DB01281,D009103,investigated_for,Phase 2,Terminated
DB00982,D009447,investigated_for,Phase 2,Terminated
DB00755,D009447,investigated_for,Phase 2,Terminated
DB00740,D001714,investigated_for,Phase 2,Terminated
DB00928,D015477,investigated_for,Phase 2,Terminated
DB01016,D003920,investigated_for,Phase 3,Terminated
DB01008,D009087,investigated_for,Phase 2,Terminated
DB00087,D009087,investigated_for,Phase 2,Terminated
DB00531,D009087,investigated_for,Phase 2,Terminated
DB01008,D015223,investigated_for,Phase 2,Terminated
DB00087,D015223,investigated_for,Phase 2,Terminated
DB00531,D015223,investigated_for,Phase 2,Terminated
DB01008,D052556,investigated_for,Phase 2,Terminated
DB00087,D052556,investigated_for,Phase 2,Terminated
DB00531,D052556,investigated_for,Phase 2,Terminated
DB00193,D010146,investigated_for,Phase 2,Terminated
DB00193,D014717,investigated_for,Phase 2,Terminated
DB00193,D009325,investigated_for,Phase 2,Terminated
DB00254,D009182,investigated_for,Phase 2,Terminated
DB00412,D008288,investigated_for,Phase 1,Terminated
DB01098,D008288,investigated_for,Phase 1,Terminated
DB00107,D006473,investigated_for,Phase 1,Terminated
DB00813,D010146,investigated_for,Phase 3,Withdrawn
DB00295,D010146,investigated_for,Phase 3,Withdrawn
DB01060,D005334,investigated_for,Phase 3,Terminated
DB00537,D005334,investigated_for,Phase 3,Terminated
DB00813,D010146,investigated_for,Phase 2,Terminated
DB14509,D003866,investigated_for,Phase 2/Phase 3,Terminated
DB14509,D001714,investigated_for,Phase 2/Phase 3,Terminated
DB01113,D012559,investigated_for,Early Phase 1,Terminated
DB01012,D006961,investigated_for,Phase 3,Terminated
DB01012,D006962,investigated_for,Phase 3,Terminated
DB01039,D009101,investigated_for,Phase 2,Terminated
DB00437,D033461,investigated_for,Phase 3,Terminated
DB01076,D054058,investigated_for,Phase 3,Terminated
DB06228,D012214,investigated_for,Phase 3,Withdrawn
DB00945,D012214,investigated_for,Phase 3,Withdrawn
DB00472,D003704,investigated_for,Phase 3,Terminated
DB00875,D003704,investigated_for,Phase 3,Terminated
DB00623,D003704,investigated_for,Phase 3,Terminated
DB00690,D003704,investigated_for,Phase 3,Terminated
DB04842,D003704,investigated_for,Phase 3,Terminated
DB00176,D003704,investigated_for,Phase 3,Terminated
DB00996,D003704,investigated_for,Phase 3,Terminated
DB00674,D003704,investigated_for,Phase 3,Terminated
DB00502,D003704,investigated_for,Phase 3,Terminated
DB00404,D003704,investigated_for,Phase 3,Terminated
DB00557,D003704,investigated_for,Phase 3,Terminated
DB00458,D003704,investigated_for,Phase 3,Terminated
DB00555,D003704,investigated_for,Phase 3,Terminated
DB01202,D003704,investigated_for,Phase 3,Terminated
DB00186,D003704,investigated_for,Phase 3,Terminated
DB00934,D003704,investigated_for,Phase 3,Terminated
DB01065,D003704,investigated_for,Phase 3,Terminated
DB01043,D003704,investigated_for,Phase 3,Terminated
DB01403,D003704,investigated_for,Phase 3,Terminated
DB06288,D003704,investigated_for,Phase 3,Terminated
DB06148,D003704,investigated_for,Phase 3,Terminated
DB00321,D003704,investigated_for,Phase 3,Terminated
DB00683,D003704,investigated_for,Phase 3,Terminated
DB00370,D003704,investigated_for,Phase 3,Terminated
DB01171,D003704,investigated_for,Phase 3,Terminated
DB00699,D003704,investigated_for,Phase 3,Terminated
DB01595,D003704,investigated_for,Phase 3,Terminated
DB00540,D003704,investigated_for,Phase 3,Terminated
DB00334,D003704,investigated_for,Phase 3,Terminated
DB12930,D003704,investigated_for,Phase 3,Terminated
DB00842,D003704,investigated_for,Phase 3,Terminated
DB00776,D003704,investigated_for,Phase 3,Terminated
DB00715,D003704,investigated_for,Phase 3,Terminated
DB12710,D003704,investigated_for,Phase 3,Terminated
DB00850,D003704,investigated_for,Phase 3,Terminated
DB01174,D003704,investigated_for,Phase 3,Terminated
DB00252,D003704,investigated_for,Phase 3,Terminated
DB01100,D003704,investigated_for,Phase 3,Terminated
DB09210,D003704,investigated_for,Phase 3,Terminated
DB00230,D003704,investigated_for,Phase 3,Terminated
DB01069,D003704,investigated_for,Phase 3,Terminated
DB01224,D003704,investigated_for,Phase 3,Terminated
DB00234,D003704,investigated_for,Phase 3,Terminated
DB00734,D003704,investigated_for,Phase 3,Terminated
DB00989,D003704,investigated_for,Phase 3,Terminated
DB01238,D003704,investigated_for,Phase 3,Terminated
DB01104,D003704,investigated_for,Phase 3,Terminated
DB00391,D003704,investigated_for,Phase 3,Terminated
DB00231,D003704,investigated_for,Phase 3,Terminated
DB00679,D003704,investigated_for,Phase 3,Terminated
DB13025,D003704,investigated_for,Phase 3,Terminated
DB00273,D003704,investigated_for,Phase 3,Terminated
DB00752,D003704,investigated_for,Phase 3,Terminated
DB00656,D003704,investigated_for,Phase 3,Terminated
DB00897,D003704,investigated_for,Phase 3,Terminated
DB00726,D003704,investigated_for,Phase 3,Terminated
DB00313,D003704,investigated_for,Phase 3,Terminated
DB00285,D003704,investigated_for,Phase 3,Terminated
DB00425,D003704,investigated_for,Phase 3,Terminated
DB12867,D003704,investigated_for,Phase 3,Terminated
DB00810,D003704,investigated_for,Phase 3,Terminated
DB00659,D003704,investigated_for,Phase 3,Terminated
DB01558,D003704,investigated_for,Phase 3,Terminated
DB06218,D003704,investigated_for,Phase 3,Terminated
DB01156,D003704,investigated_for,Phase 3,Terminated
DB00490,D003704,investigated_for,Phase 3,Terminated
DB13841,D003704,investigated_for,Phase 3,Terminated
DB01267,D003704,investigated_for,Phase 3,Terminated
DB00564,D003704,investigated_for,Phase 3,Terminated
DB01563,D003704,investigated_for,Phase 3,Terminated
DB06470,D003704,investigated_for,Phase 3,Terminated
DB01239,D003704,investigated_for,Phase 3,Terminated
DB00215,D003704,investigated_for,Phase 3,Terminated
DB00349,D003704,investigated_for,Phase 3,Terminated
DB01242,D003704,investigated_for,Phase 3,Terminated
DB01068,D003704,investigated_for,Phase 3,Terminated
DB00363,D003704,investigated_for,Phase 3,Terminated
DB00829,D003704,investigated_for,Phase 3,Terminated
DB01075,D003704,investigated_for,Phase 3,Terminated
DB00843,D003704,investigated_for,Phase 3,Terminated
DB01142,D003704,investigated_for,Phase 3,Terminated
DB00476,D003704,investigated_for,Phase 3,Terminated
DB00472,D012559,investigated_for,Phase 3,Terminated
DB00875,D012559,investigated_for,Phase 3,Terminated
DB00623,D012559,investigated_for,Phase 3,Terminated
DB00690,D012559,investigated_for,Phase 3,Terminated
DB04842,D012559,investigated_for,Phase 3,Terminated
DB00176,D012559,investigated_for,Phase 3,Terminated
DB00996,D012559,investigated_for,Phase 3,Terminated
DB00674,D012559,investigated_for,Phase 3,Terminated
DB00502,D012559,investigated_for,Phase 3,Terminated
DB00404,D012559,investigated_for,Phase 3,Terminated
DB00557,D012559,investigated_for,Phase 3,Terminated
DB00458,D012559,investigated_for,Phase 3,Terminated
DB00555,D012559,investigated_for,Phase 3,Terminated
DB01202,D012559,investigated_for,Phase 3,Terminated
DB00186,D012559,investigated_for,Phase 3,Terminated
DB00934,D012559,investigated_for,Phase 3,Terminated
DB01065,D012559,investigated_for,Phase 3,Terminated
DB01043,D012559,investigated_for,Phase 3,Terminated
DB01403,D012559,investigated_for,Phase 3,Terminated
DB06288,D012559,investigated_for,Phase 3,Terminated
DB06148,D012559,investigated_for,Phase 3,Terminated
DB00321,D012559,investigated_for,Phase 3,Terminated
DB00683,D012559,investigated_for,Phase 3,Terminated
DB00370,D012559,investigated_for,Phase 3,Terminated
DB01171,D012559,investigated_for,Phase 3,Terminated
DB00699,D012559,investigated_for,Phase 3,Terminated
DB01595,D012559,investigated_for,Phase 3,Terminated
DB00540,D012559,investigated_for,Phase 3,Terminated
DB00334,D012559,investigated_for,Phase 3,Terminated
DB12930,D012559,investigated_for,Phase 3,Terminated
DB00842,D012559,investigated_for,Phase 3,Terminated
DB00776,D012559,investigated_for,Phase 3,Terminated
DB00715,D012559,investigated_for,Phase 3,Terminated
DB12710,D012559,investigated_for,Phase 3,Terminated
DB00850,D012559,investigated_for,Phase 3,Terminated
DB01174,D012559,investigated_for,Phase 3,Terminated
DB00252,D012559,investigated_for,Phase 3,Terminated
DB01100,D012559,investigated_for,Phase 3,Terminated
DB09210,D012559,investigated_for,Phase 3,Terminated
DB00230,D012559,investigated_for,Phase 3,Terminated
DB01069,D012559,investigated_for,Phase 3,Terminated
DB00234,D012559,investigated_for,Phase 3,Terminated
DB00989,D012559,investigated_for,Phase 3,Terminated
DB01104,D012559,investigated_for,Phase 3,Terminated
DB00391,D012559,investigated_for,Phase 3,Terminated
DB00231,D012559,investigated_for,Phase 3,Terminated
DB00679,D012559,investigated_for,Phase 3,Terminated
DB13025,D012559,investigated_for,Phase 3,Terminated
DB00273,D012559,investigated_for,Phase 3,Terminated
DB00752,D012559,investigated_for,Phase 3,Terminated
DB00656,D012559,investigated_for,Phase 3,Terminated
DB00897,D012559,investigated_for,Phase 3,Terminated
DB00726,D012559,investigated_for,Phase 3,Terminated
DB00313,D012559,investigated_for,Phase 3,Terminated
DB00285,D012559,investigated_for,Phase 3,Terminated
